Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"TCL","Cultures et produits animaux","328","Guyana","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","77","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","332","Haïti","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","85498.32","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","332","Haïti","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","77080","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","340","Honduras","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","8774.57","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","340","Honduras","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","8769","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","348","Hongrie","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","37587.78","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","348","Hongrie","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","72300","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","184","Îles Cook","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","1505.84","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","184","Îles Cook","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","2378","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","234","Îles Féroé","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","361.28","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","234","Îles Féroé","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","1241","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","584","Îles Marshall","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","2222.6","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","584","Îles Marshall","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","2660","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","090","Îles Salomon","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","3031.22","I","Valeur imputée par une agence réceptrice",""
"TCL","Cultures et produits animaux","090","Îles Salomon","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","7078","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","356","Inde","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","17.77","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","356","Inde","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","76","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","360","Indonésie","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","0.03","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","360","Indonésie","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","0","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","364","Iran (République islamique d')","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","5556","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","364","Iran (République islamique d')","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","7939","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","368","Iraq","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","472062","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","368","Iraq","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","662381","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","372","Irlande","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","70413.38","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","372","Irlande","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","258792","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","352","Islande","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","1206.52","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","352","Islande","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","4239","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","380","Italie","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","51247.31","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","380","Italie","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","105677","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","388","Jamaïque","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","22856.43","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","388","Jamaïque","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","15818","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","392","Japon","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","569477.41","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","392","Japon","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","1345726","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","400","Jordanie","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","52808.43","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","400","Jordanie","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","81416","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","398","Kazakhstan","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","168860.94","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","398","Kazakhstan","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","143872","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","404","Kenya","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","75.14","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","404","Kenya","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","293","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","417","Kirghizistan","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","23141.71","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","417","Kirghizistan","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","28868","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","296","Kiribati","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","956.78","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","296","Kiribati","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","2098","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","414","Koweït","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","131028.14","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","414","Koweït","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","271768","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","426","Lesotho","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","7727.52","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","426","Lesotho","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","26943","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","428","Lettonie","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","34695.41","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","428","Lettonie","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","43540","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","422","Liban","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","7848.18","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","422","Liban","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","19074","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","430","Libéria","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","41180.36","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","430","Libéria","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","30162","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","434","Libye","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","35190.34","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","434","Libye","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","51504","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","440","Lituanie","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","35085.39","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","440","Lituanie","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","50329","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","442","Luxembourg","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","7521.03","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","442","Luxembourg","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","34644","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","807","Macédoine du Nord","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","36647.87","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","807","Macédoine du Nord","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","50978","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","458","Malaisie","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","66697.04","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","458","Malaisie","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","141671","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","454","Malawi","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","352.84","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","454","Malawi","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","871","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","462","Maldives","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","11248.29","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","462","Maldives","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","21258","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","466","Mali","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","497.21","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","466","Mali","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","742","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","470","Malte","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","5245.84","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","470","Malte","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","13388","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","504","Maroc","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","404.35","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","504","Maroc","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","877","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","480","Maurice","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","49.45","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","480","Maurice","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","92","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","478","Mauritanie","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","23473","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","478","Mauritanie","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","18550","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","484","Mexique","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","788451.84","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","484","Mexique","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","817412","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","583","Micronésie (États fédérés de)","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","3777.81","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","583","Micronésie (États fédérés de)","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","5120","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","496","Mongolie","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","9378.2","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","496","Mongolie","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","14824","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","499","Monténégro","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","6749.48","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","499","Monténégro","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","14123","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","508","Mozambique","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","22211.56","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","508","Mozambique","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","37814","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","104","Myanmar","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","20.4","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","104","Myanmar","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","49","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","516","Namibie","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","26899.36","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","516","Namibie","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","29968","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","520","Nauru","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","577.18","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","520","Nauru","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","1751","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","524","Népal","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","114.76","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","524","Népal","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","619","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","558","Nicaragua","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","5225.63","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","558","Nicaragua","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","6619","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","562","Niger","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","2182","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","562","Niger","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","2778","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","566","Nigéria","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","12632.26","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","566","Nigéria","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","20650","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","570","Nioué","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","52.85","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","570","Nioué","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","298","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","578","Norvège","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","525.81","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","578","Norvège","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","1336","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","540","Nouvelle-Calédonie","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","8216.11","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","540","Nouvelle-Calédonie","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","17013","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","512","Oman","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","121508.28","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","512","Oman","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","199227","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","800","Ouganda","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","184.05","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","800","Ouganda","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","253","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","860","Ouzbékistan","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","7695.82","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","860","Ouzbékistan","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","7018","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","586","Pakistan","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","64.48","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","586","Pakistan","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","123","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","585","Palaos","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","964.45","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","585","Palaos","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","1397","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","275","Palestine","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","7900","E","Valeur estimée",""
"TCL","Cultures et produits animaux","275","Palestine","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","15861","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","591","Panama","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","11639.42","I","Valeur imputée par une agence réceptrice",""
"TCL","Cultures et produits animaux","591","Panama","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","14032","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","598","Papouasie-Nouvelle-Guinée","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","22715.16","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","598","Papouasie-Nouvelle-Guinée","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","31274","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","528","Pays-Bas (Royaume des)","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","358733.38","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","528","Pays-Bas (Royaume des)","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","779647","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","604","Pérou","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","46126.43","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","604","Pérou","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","53053","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","608","Philippines","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","246015.63","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","608","Philippines","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","221511","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","616","Pologne","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","31348.32","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","616","Pologne","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","55878","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","258","Polynésie française","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","15699.87","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","258","Polynésie française","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","25857","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","620","Portugal","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","37998.25","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","620","Portugal","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","72439","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","634","Qatar","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","138567.45","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","634","Qatar","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","249382","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","760","République arabe syrienne","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","24297.67","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","760","République arabe syrienne","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","22261","X","Chiffre de source externe","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","140","République centrafricaine","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","4570.46","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","140","République centrafricaine","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","3641","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","410","République de Corée","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","106358.86","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","410","République de Corée","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","197769","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","498","République de Moldova","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","11876.52","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","498","République de Moldova","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","11691","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","180","République démocratique du Congo","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","46013.93","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","180","République démocratique du Congo","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","48918","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","418","République démocratique populaire lao","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","4129","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","418","République démocratique populaire lao","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","7139","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","214","République dominicaine","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","tonnes","17747.39","I","Valeur imputée par une agence réceptrice",""
"TCL","Cultures et produits animaux","214","République dominicaine","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2017","2017","1000 USD","20392","A","Chiffre officiel",""
